duration_ms
3
8
3
3
3
7
4
5
3
3
3
7
3
3
3
4
8
3
4
3
3
3
11
4
3
3
3
3
4
3
3
3
3
3
6
5
3
3
5
3
4
4
5
3
4
3
4
11
3
4
10
4
4
4
3
8
3
3
3
3
4
5
4
3
3
3
3
3
3
3
4
3
3
3
5
3
3
8
3
3
3
8
3
3
9
3
3
4
3
3
3
3
3
3
3
4
9
3
3
3
4
8
3
3
3
8
4
3
5
30
4
3
3
5
4
4
8
3
8
4
4
3
3
3
3
3
3
7
3
5
3
3
3
3
3
3
3
5
4
3
6
4
5
4
3
3
8
3
4
4
4
3
6
3
3
3
3
3
3
3
3
3
4
3
3
11
3
3
5
3
3
3
3
5
5
3
3
4
4
3
4
13
3
3
3
3
3
3
4
4
3
3
4
3
4
4
5
3
3
3
3
10
3
3
3
18
5
4
3
4
4
3
3
3
3
3
4
4
3
3
3
3
3
3
4
3
4
5
4
4
3
3
80
10
13
4
4
4
3
3
5
14
3
3
3
3
3
3
3
4
3
3
3
3
3
5
3
3
4
3
3
3
4
4
5
3
5
3
4
5
3
11
3
3
3
3
3
3
3
3
4
3
3
3
5
3
3
6
3
3
3
3
8
3
3
7
14
4
5
3
4
3
3
3
3
3
9
3
3
3
3
3
10
3
3
3
3
10
3
3
3
3
3
3
3
5
3
3
19
13
3
19
3
10
10
3
3
3
7
9
3
3
14
8
13
8
3
3
3
3
3
3
3
3
3
4
5
3
10
4
3
3
3
9
3
3
3
4
4
3
5
3
3
3
3
3
10
8
3
7
3
3
3
5
3
3
3
3
5
3
6
4
5
10
3
3
6
4
3
9
4
3
5
9
4
25
9
11
3
8
3
6
3
3
3
5
6
3
3
5
3
3
3
3
3
3
3
3
4
3
3
6
3
8
4
4
3
4
7
5
3
5
3
3
3
3
3
11
3
3
3
3
3
4
4
3
8
5
3
3
3
3
4
3
3
3
5
3
3
4
9
3
4
6
3
3
3
3
3
3
5
3
3
4
3
3
4
3
3
3
4
3
3
3
3
3
3
3
3
6
3
3
9
9
6
3
10
3
3
3
3
12
3
3
9
3
8
3
5
3
3
3
3
3
3
3
3
3
3
8
3
3
3
3
3
3
5
3
3
3
7
3
3
6
3
8
4
3
3
11
3
5
3
3
3
3
3
3
4
9
3
13
3
3
3
3
3
3
3
3
4
3
3
9
3
3
3
3
3
3
8
5
3
3
3
4
3
3
3
3
3
3
4
3
13
3
5
5
3
3
3
4
3
6
8
5
3
3
4
3
4
4
4
3
3
3
3
3
48
21
5
3
3
3
3
3
3
3
6
4
3
9
3
3
3
3
3
3
22
3
4
8
7
4
7
3
3
3
3
4
11
3
5
5
3
4
3
3
3
3
3
3
4
3
3
3
3
6
3
3
10
3
3
3
5
3
14
6
4
4
7
3
4
5
4
4
12
3
4
3
3
4
3
3
4
4
3
7
3
6
3
3
5
7
3
3
3
4
3
5
4
3
3
3
3
3
4
3
3
3
3
4
4
11
3
3
3
4
3
4
3
3
4
3
3
3
6
4
3
3
3
4
3
6
3
3
4
4
4
3
3
4
3
3
3
3
3
3
3
3
6
3
5
3
3
6
3
3
3
3
4
3
3
4
6
3
7
8
8
5
3
3
3
3
3
3
3
3
3
3
3
7
11
3
3
5
4
3
3
7
5
3
3
5
3
3
5
5
4
3
3
3
5
3
4
3
3
4
4
3
7
7
3
3
8
3
3
6
3
3
3
3
10
7
31
3
3
3
3
3
3
6
3
3
3
3
3
3
3
4
3
3
4
4
13
3
8
6
6
3
5
3
3
4
8
5
5
8
3
3
3
4
4
3
3
9
3
22
3
4
3
8
9
5
3
3
3
3
3
3
3
3
4
3
5
9
3
9
4
3
4
3
7
3
3
6
3
9
4
8
12
4
3
3
3
3
3
8
3
4
3
3
4
4
7
3
3
9
10
3
3
3
3
8
4
6
5
3
3
4
3
3
5
3
3
3
3
3
5
4
3
3
4
3
3
3
3
3
3
3
3
3
4
5
4
3
3
3
3
3
6
3
3
3
4
3
3
4
3
4
3
4
3
3
3
4
11
3
3
8
3
4
3
6
4
3
4
3
10
3
3
3
3
12
3
4
9
3
3
3
3
7
3
6
6
3
3
5
4
3
3
3
7
7
3
3
3
3
3
3
3
3
4
3
7
9
3
3
3
4
3
3
4
3
3
4
4
3
3
3
4
3
4
7
3
3
3
5
3
6
3
3
3
14
5
5
3
3
8
5
8
4
5
3
4
3
3
3
3
3
3
5
3
3
3
3
3
4
3
6
5
4
3
3
4
6
4
3
3
4
4
3
3
4
3
4
3
3
3
3
3
3
3
3
3
13
9
3
3
3
5
3
6
5
3
3
4
8
5
3
4
3
9
3
6
3
6
3
3
5
9
3
3
8
3
5
3
4
4
3
3
3
9
3
3
3
4
8
9
6
3
3
4
3
3
3
3
5
3
4
3
3
3
6
5
4
3
4
3
3
4
3
4
4
4
3
3
12
3
3
5
3
27
3
3
3
3
3
3
15
3
3
3
7
3
3
3
3
9
4
3
3
3
3
4
3
3
3
4
3
9
4
3
3
11
6
3
3
3
3
3
3
3
3
5
7
3
3
3
3
3
3
3
4
6
5
3
3
3
3
5
3
4
3
3
3
3
4
3
4
3
3
3
5
3
3
3
3
5
3
3
3
3
3
3
3
3
4
3
3
3
3
3
3
3
7
3
3
3
3
3
4
3
3
5
4
3
3
3
3
3
3
3
3
4
3
3
10
5
3
3
4
3
3
3
3
3
6
3
6
4
6
11
3
3
7
4
3
3
4
3
3
5
3
3
3
3
3
3
4
3
3
3
6
4
3
3
3
3
4
3
6
3
4
4
4
3
3
3
3
3
5
10
18
3
3
3
3
3
3
3
8
3
3
3
3
3
3
3
3
3
3
3
3
5
3
3
3
4
3
3
3
3
10
8
3
3
3
4
3
4
4
5
3
4
3
3
3
12
3
3
3
3
6
3
4
3
3
3
3
3
12
6
3
6
3
9
3
3
6
4
9
6
4
3
4
3
3
3
3
8
3
6
4
6
7
3
4
3
3
3
4
3
3
3
3
8
5
3
10
3
8
3
3
3
5
4
3
4
7
3
3
3
3
3
3
3
3
6
7
3
3
4
3
3
3
4
3
5
3
3
24
3
3
3
3
3
4
3
4
6
3
8
3
3
3
5
4
4
3
5
4
3
3
3
3
10
3
3
3
3
3
3
3
3
3
5
3
3
14
3
3
3
3
3
3
3
3
3
4
3
6
3
3
4
3
3
3
3
3
5
3
3
4
4
3
3
5
3
4
4
5
5
3
6
10
3
4
23
3
3
3
4
3
3
3
3
3
4
4
3
3
5
4
3
3
4
3
3
3
3
4
4
4
3
3
3
3
3
6
3
3
3
4
3
3
5
3
3
3
3
3
20
3
4
3
3
4
3
24
3
7
4
3
3
3
4
3
3
8
3
3
3
3
7
3
3
3
3
5
3
3
3
6
3
8
3
4
6
3
4
3
3
3
11
3
3
3
4
3
4
3
4
3
4
3
3
5
3
3
3
3
4
3
3
3
3
3
3
3
3
5
4
3
5
3
11
3
4
3
4
3
3
3
3
3
3
10
3
3
3
14
4
3
3
24
3
8
3
3
3
3
3
3
3
3
3
6
3
3
3
3
3
3
3
3
5
3
4
3
3
4
11
3
3
5
3
3
3
3
5
3
3
3
6
5
3
3
5
3
3
5
4
3
6
4
9
4
3
3
3
3
3
3
5
4
3
3
3
3
3
6
7
3
10
4
3
3
3
4
9
3
3
4
3
3
13
3
3
3
3
3
3
3
4
4
3
5
3
4
3
3
3
3
4
3
3
9
3
3
3
11
5
3
3
8
6
4
6
3
3
13
3
3
3
4
3
4
3
3
7
3
3
3
3
7
3
12
5
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
3
4
4
16
3
9
8
3
6
4
4
4
4
3
3
7
3
3
6
6
3
8
3
3
4
3
10
3
3
3
3
15
3
4
4
6
3
3
3
3
7
25
4
4
3
3
4
3
4
3
3
3
3
7
4
5
3
3
3
3
8
7
8
4
4
9
3
3
4
5
5
7
4
3
3
4
3
6
3
6
3
3
3
6
3
3
3
3
6
9
3
3
3
3
3
3
4
5
4
4
3
4
4
3
4
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
5
9
4
3
4
3
4
9
5
3
9
4
4
45
10
4
11
4
4
3
4
4
3
3
9
3
8
3
4
3
7
4
3
6
3
3
5
11
3
3
7
9
3
3
3
3
19
4
4
3
3
6
3
3
3
3
8
3
3
3
3
4
5
3
7
3
3
3
7
3
4
3
3
3
3
3
3
3
3
8
9
3
3
3
3
4
6
3
3
3
3
3
3
3
3
4
3
8
22
3
3
3
3
5
3
3
6
6
3
5
4
3
3
3
3
3
4
6
3
5
4
4
4
3
3
4
3
5
3
5
3
3
3
6
9
3
5
3
3
3
3
3
3
3
3
3
5
4
4
3
3
3
3
3
3
8
6
3
9
3
3
5
3
4
3
3
3
10
3
4
4
3
19
9
3
3
3
3
3
17
3
8
4
20
4
6
3
3
3
13
8
4
4
3
4
4
4
3
4
3
4
3
3
3
3
4
3
3
3
3
3
3
5
3
3
3
4
3
3
3
3
3
3
4
3
3
3
3
7
3
3
3
4
4
7
3
4
5
3
3
3
4
3
3
3
7
3
3
3
4
3
4
4
6
5
3
3
10
7
6
3
4
3
3
3
4
3
3
3
5
3
7
3
3
3
3
3
3
3
5
4
3
3
7
3
7
3
10
4
12
3
5
3
3
4
3
8
6
7
3
3
3
3
3
3
3
3
5
3
7
3
11
3
4
5
3
3
5
4
3
3
4
3
4
4
3
4
3
3
3
10
3
5
3
4
5
3
3
4
8
4
8
9
3
3
4
3
5
3
3
4
3
6
3
9
3
3
3
3
3
7
4
3
3
3
4
3
3
3
3
3
3
3
3
7
6
3
3
12
7
3
3
3
3
10
19
9
8
3
4
3
3
3
3
6
3
5
3
3
3
3
8
16
3
3
3
3
3
3
4
9
3
5
6
3
3
3
3
3
8
3
3
9
3
3
3
3
9
4
3
4
7
3
6
3
3
3
3
6
3
3
3
3
4
3
7
3
3
3
3
3
3
7
3
5
3
5
4
3
3
4
3
3
3
4
3
5
3
3
3
3
3
3
4
3
4
3
5
3
3
3
3
3
4
3
5
3
3
12
8
5
3
4
3
3
3
14
3
3
3
3
3
4
5
3
5
3
4
4
3
3
10
3
3
3
3
5
3
3
5
7
3
10
4
3
19
4
3
10
3
3
4
3
6
4
3
3
3
3
3
3
7
3
6
3
3
3
3
3
3
3
21
3
4
3
8
3
3
11
3
3
3
6
3
4
3
3
3
3
4
6
3
3
4
3
3
3
3
4
3
3
3
6
3
3
3
3
5
13
3
3
8
5
3
10
4
3
4
3
3
3
3
4
3
3
4
3
3
3
5
3
3
3
3
4
3
3
3
5
3
3
3
3
3
8
4
3
3
3
3
3
3
8
12
12
5
3
4
6
4
31
3
23
13
7
9
3
3
4
5
4
11
4
7
6
7
3
3
3
3
3
8
6
9
3
4
14
3
4
5
6
3
3
3
3
3
5
6
4
3
4
8
6
4
3
3
3
4
4
3
3
3
3
3
3
3
3
3
3
3
4
5
4
3
3
3
3
13
3
3
3
3
3
5
3
12
9
6
3
3
3
3
4
4
5
3
3
3
4
3
12
8
3
3
3
4
4
4
3
3
3
3
6
3
5
3
3
3
4
3
3
3
21
5
3
4
4
11
3
10
3
3
3
3
3
3
11
3
3
3
7
4
3
3
3
3
6
4
3
5
8
4
3
3
3
4
3
3
7
6
4
4
4
3
6
3
3
5
14
5
3
4
5
3
4
7
3
7
4
3
4
3
3
4
5
6
3
7
7
3
4
6
38
5
3
3
3
3
3
3
3
3
5
6
4
6
3
3
3
3
3
10
6
3
3
3
3
11
3
3
8
9
11
8
3
9
26
16
3
4
4
4
36
12
10
3
3
4
4
3
3
4
4
6
3
3
4
3
3
3
4
5
3
4
5
3
3
3
12
3
3
3
3
3
4
3
3
9
3
4
4
3
3
3
3
4
3
4
4
3
7
3
3
5
3
8
3
4
3
6
3
3
19
3
10
3
3
3
3
11
6
3
4
3
3
3
3
5
4
3
4
3
3
3
4
3
7
3
3
3
3
9
3
5
3
3
3
8
3
3
3
4
3
3
5
20
3
22
3
3
3
3
4
3
3
3
3
5
8
3
3
6
3
3
3
6
3
19
3
5
3
3
10
6
3
3
4
4
3
3
3
3
3
7
3
3
3
4
3
3
4
11
6
3
4
3
4
3
3
6
3
3
4
3
4
3
3
8
7
3
3
3
3
3
3
4
8
4
5
3
4
11
4
16
3
3
3
3
3
15
6
3
6
6
3
3
8
3
4
3
3
12
4
7
7
4
4
4
3
3
8
4
7
10
4
4
11
4
5
3
3
3
3
3
4
3
3
5
17
3
4
4
3
6
37
6
4
5
12
4
4
3
4
3
3
3
3
4
3
4
3
3
4
4
6
4
3
5
5
3
18
3
3
8
13
3
6
3
3
9
5
3
3
7
3
4
3
3
9
3
3
4
6
3
3
4
4
3
3
3
3
3
3
3
3
3
3
5
5
5
3
3
3
3
3
3
3
8
3
7
3
13
3
4
3
3
3
4
3
3
3
3
3
3
3
3
3
3
3
3
28
5
8
3
3
3
3
3
3
9
4
3
5
3
3
3
3
5
4
7
9
8
3
3
3
3
4
3
4
3
9
6
3
5
3
3
3
3
7
3
3
5
3
3
3
4
5
3
4
3
9
5
13
3
3
3
3
3
3
3
5
4
3
4
3
3
3
4
11
3
3
3
4
3
5
3
3
3
3
3
3
4
3
4
3
3
3
3
3
11
4
3
3
5
3
3
3
4
3
3
3
3
4
7
3
3
4
3
3
4
4
3
3
4
3
3
9
3
3
3
4
3
3
4
3
3
4
3
4
3
3
3
4
6
7
5
4
5
3
16
3
3
4
3
3
4
3
4
3
3
4
3
3
5
9
3
3
5
4
3
9
7
3
4
4
3
4
4
3
4
7
4
3
4
5
3
3
9
3
4
3
4
3
3
3
4
3
4
4
6
7
15
11
4
5
3
12
3
3
3
3
7
3
4
4
8
13
3
4
3
3
3
4
3
3
3
5
4
4
4
3
8
9
4
3
3
3
3
7
9
4
3
3
3
3
4
3
3
3
3
4
3
5
3
6
7
10
3
3
3
6
7
38
3
3
3
3
3
3
3
3
3
7
3
5
3
4
3
3
3
3
3
3
5
5
4
3
3
14
3
3
3
3
3
3
9
3
3
3
3
7
12
3
3
3
3
3
3
4
3
3
12
4
3
3
6
3
4
3
3
3
3
6
3
3
3
3
11
3
3
3
3
3
3
3
3
3
3
3
18
3
4
3
3
3
4
6
3
3
3
3
3
3
10
5
3
3
3
3
3
4
4
3
6
3
3
3
3
7
4
3
3
3
3
4
3
7
4
3
8
6
3
3
4
3
4
3
5
3
3
5
3
6
3
3
4
3
3
3
8
3
3
3
3
